GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
25000265,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,22,91.0,0.241,,,,18,27.0,0.667,,,,15.0,,,,19.0,62,
25000263,1610610030,Olympians,INO,Indianapolis,0,33,,,,,,12,16.0,0.75,,,,,,,,,78,
25000263,1610612744,Warriors,PHW,Philadelphia,0,37,,,,,,14,20.0,0.699,,,,,,,,,88,
25000266,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,44,,,,,,32,39.0,0.82,,,,,,,,30.0,120,
25000266,1610612752,Knicks,NYK,New York,0,36,,,,,,24,36.0,0.667,,,,,,,,29.0,96,
25000270,1610610024,Bullets,BAL,Baltimore,0,26,,,,,,20,29.0,0.689,,,,,,,,,72,
25000270,1610612755,Nationals,SYR,Syracuse,0,27,,,,,,26,38.0,0.684,,,,,,,,,80,
25000269,1610612737,Blackhawks,TCB,Tri-Cities,0,25,,,,,,26,40.0,0.65,,,,,,,,0.0,76,
25000269,1610612744,Warriors,PHW,Philadelphia,0,22,,,,,,28,36.0,0.778,,,,,,,,,72,
25000267,1610612747,Lakers,MNL,Minneapolis,0,37,,,,,,17,22.0,0.773,,,,,,,,,91,
25000267,1610610030,Olympians,INO,Indianapolis,0,31,,,,,,16,29.0,0.552,,,,,,,,,78,
25000268,1610612738,Celtics,BOS,Boston,0,32,58.0,0.552,,,,29,36.0,0.806,,,,,,,,,93,
25000268,1610612758,Royals,ROC,Rochester,0,30,24.0,1.25,,,,17,26.0,0.654,,,,,,,,,77,
25000272,1610610030,Olympians,INO,Indianapolis,0,32,,,,,,16,21.0,0.762,,,,,,,,,80,
25000272,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,27,,,,,,24,34.0,0.705,,,,,,,,,78,
25000271,1610612744,Warriors,PHW,Philadelphia,0,37,,,,,,30,35.0,0.856,,,,17.0,,,,,104,
25000271,1610612738,Celtics,BOS,Boston,0,40,,,,,,18,31.0,0.58,,,,,,,,,98,
25000275,1610612747,Lakers,MNL,Minneapolis,0,40,,,,,,19,29.0,0.655,,,,,,,,,99,
25000275,1610610024,Bullets,BAL,Baltimore,0,27,,,,,,17,30.0,0.566,,,,,,,,,71,
25000273,1610612737,Blackhawks,TCB,Tri-Cities,0,36,,,,,,26,33.0,0.788,,,,,,,,,98,
25000273,1610610030,Olympians,INO,Indianapolis,0,36,,,,,,19,28.0,0.679,,,,,,,,,91,
25000276,1610612752,Knicks,NYK,New York,0,34,83.0,0.409,,,,13,16.0,0.812,,,,29.0,,,,30.0,81,
25000276,1610612758,Royals,ROC,Rochester,0,24,93.0,0.258,,,,17,34.0,0.5,,,,18.0,,,,16.0,65,
25000274,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,25,,,,,,27,39.0,0.691,,,,,,,,,77,
25000274,1610612755,Nationals,SYR,Syracuse,0,27,,,,,,21,34.0,0.617,,,,,,,,,75,
25000277,1610612744,Warriors,PHW,Philadelphia,0,35,,,,,,23,28.0,0.82,,,,16.0,,,,26.0,93,
25000277,1610612752,Knicks,NYK,New York,0,39,,,,,,20,29.0,0.689,,,,,,,,13.0,98,
25000279,1610610030,Olympians,INO,Indianapolis,0,28,,,,,,13,22.0,0.59,,,,,,,,,69,
25000279,1610610024,Bullets,BAL,Baltimore,0,20,,,,,,20,27.0,0.74,,,,,,,,,60,
25000278,1610612755,Nationals,SYR,Syracuse,0,33,30.0,1.1,,,,28,37.0,0.757,,,,,,,,,94,
25000278,1610612738,Celtics,BOS,Boston,0,28,,,,,,24,33.0,0.726,,,,,,,,,80,
25000281,1610610030,Olympians,INO,Indianapolis,0,24,,,,,,23,28.0,0.82,,,,,,,,,71,
25000281,1610612747,Lakers,MNL,Minneapolis,0,26,,,,,,24,33.0,0.726,,,,,,,,,76,
25000280,1610612738,Celtics,BOS,Boston,0,32,,,,,,17,28.0,0.606,,,,,,,,,81,
25000280,1610612744,Warriors,PHW,Philadelphia,0,24,,,,,,28,36.0,0.778,,,,,,,,,76,
25000282,1610610024,Bullets,BAL,Baltimore,0,42,,,,,,28,31.0,0.903,,,,,,,,,112,
25000282,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,36,,,,,,19,28.0,0.679,,,,,,,,,91,
25000284,1610612752,Knicks,NYK,New York,0,31,79.0,0.392,,,,26,37.0,0.702,,,,26.0,,,,30.0,88,
25000284,1610612755,Nationals,SYR,Syracuse,0,26,79.0,0.329,,,,23,36.0,0.639,,,,22.0,,,,29.0,75,
25000001,1610612758,Royals,ROC,Rochester,0,30,,,,,,27,34.0,0.794,,,,,,,,10.0,87,
25000001,1610612747,Lakers,MNL,Minneapolis,0,37,,,,,,8,12.0,0.667,,,,,,,,29.0,82,
25000288,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,23,,,,,,29,41.0,0.706,,,,,,,,,75,
25000288,1610612744,Warriors,PHW,Philadelphia,0,25,,,,,,20,29.0,0.689,,,,,,,,,70,
25000286,1610612755,Nationals,SYR,Syracuse,0,30,16.0,1.875,,,,31,49.0,0.633,,,,,,,,,91,
25000286,1610612747,Lakers,MNL,Minneapolis,0,31,20.0,1.55,,,,18,34.0,0.529,,,,,,,,,80,
25000285,1610612737,Blackhawks,TCB,Tri-Cities,0,30,,,,,,29,42.0,0.689,,,,,,,,,89,
25000285,1610612758,Royals,ROC,Rochester,0,26,,,,,,31,39.0,0.795,,,,,,,,,83,
25000287,1610612738,Celtics,BOS,Boston,0,27,,,,,,24,32.0,0.75,,,,,,,,,78,
25000287,1610610030,Olympians,INO,Indianapolis,0,32,,,,,,11,20.0,0.55,,,,,,,,,75,
25000290,1610610030,Olympians,INO,Indianapolis,0,26,,,,,,27,39.0,0.691,,,,,,,,29.0,79,
25000290,1610612755,Nationals,SYR,Syracuse,0,27,,,,,,27,34.0,0.794,,,,,,,,31.0,81,
25000289,1610612758,Royals,ROC,Rochester,0,38,24.0,1.582,,,,29,32.0,0.906,,,,,,,,,105,
25000289,1610610024,Bullets,BAL,Baltimore,0,33,,,,,,23,28.0,0.82,,,,,,,,,89,
25000291,1610612744,Warriors,PHW,Philadelphia,0,38,,,,,,23,28.0,0.82,,,,,,,,,99,
25000291,1610612737,Blackhawks,TCB,Tri-Cities,0,25,,,,,,19,30.0,0.633,,,,,,,,,69,
25000293,1610610024,Bullets,BAL,Baltimore,0,27,,,,,,27,36.0,0.75,,,,,,,,,81,
25000293,1610612744,Warriors,PHW,Philadelphia,0,29,,,,,,25,30.0,0.832,,,,,,,,,83,
25000292,1610612738,Celtics,BOS,Boston,0,32,26.0,1.231,,,,23,34.0,0.676,,,,,,,,30.0,87,
25000292,1610612752,Knicks,NYK,New York,0,31,,,,,,23,36.0,0.639,,,,,,,,31.0,85,
25000294,1610612747,Lakers,MNL,Minneapolis,0,28,,,,,,26,31.0,0.838,,,,,,,,,82,
25000294,1610612755,Nationals,SYR,Syracuse,0,24,,,,,,28,37.0,0.757,,,,,,,,,76,
25000297,1610612738,Celtics,BOS,Boston,0,26,,,,,,20,26.0,0.769,,,,,,,,14.0,72,
25000297,1610610024,Bullets,BAL,Baltimore,0,27,,,,,,15,20.0,0.75,,,,,,,,19.0,69,
25000296,1610612744,Warriors,PHW,Philadelphia,0,37,,,,,,24,31.0,0.774,,,,,,,,,98,
25000296,1610612758,Royals,ROC,Rochester,0,33,,,,,,24,32.0,0.75,,,,,,,,,90,
25000295,1610612752,Knicks,NYK,New York,0,31,,,,,,32,42.0,0.762,,,,,,,,,94,
25000295,1610612737,Blackhawks,TCB,Tri-Cities,0,34,,,,,,22,35.0,0.629,,,,,,,,,90,
25000298,1610612758,Royals,ROC,Rochester,0,37,,,,,,25,32.0,0.781,,,,,,,,,99,
25000298,1610612737,Blackhawks,TCB,Tri-Cities,0,34,,,,,,21,26.0,0.808,,,,,,,,,89,
25000300,1610610024,Bullets,BAL,Baltimore,0,32,,,,,,20,28.0,0.713,,,,,,,,,84,
25000300,1610612738,Celtics,BOS,Boston,0,28,,,,,,19,29.0,0.655,,,,,,,,,75,
25000299,1610612747,Lakers,MNL,Minneapolis,0,39,,,,,,17,26.0,0.654,,,,,,,,,95,
25000299,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,29,,,,,,20,37.0,0.541,,,,,,,,,78,
25000301,1610612752,Knicks,NYK,New York,0,24,87.0,0.276,,,,16,28.0,0.57,,,,20.0,,,,19.0,64,
25000301,1610612744,Warriors,PHW,Philadelphia,0,25,76.0,0.329,,,,20,25.0,0.8,,,,20.0,,,,20.0,70,
25000303,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,38,,,,,,26,34.0,0.765,,,,,,,,,102,
25000303,1610610024,Bullets,BAL,Baltimore,0,32,,,,,,28,38.0,0.736,,,,,,,,,92,
25000304,1610612738,Celtics,BOS,Boston,0,34,25.0,1.36,,,,25,29.0,0.861,,,,,,,,,93,
25000304,1610612744,Warriors,PHW,Philadelphia,0,29,,,,,,25,29.0,0.861,,,,,,,,,83,
25000305,1610612737,Blackhawks,TCB,Tri-Cities,0,24,86.0,0.279,,,,29,40.0,0.724,,,,,,,,31.0,77,
25000305,1610612758,Royals,ROC,Rochester,0,26,68.0,0.382,,,,30,42.0,0.713,,,,,,,,26.0,82,
25000306,1610612747,Lakers,MNL,Minneapolis,0,31,,,,,,11,17.0,0.647,,,,,,,,,73,
25000306,1610610030,Olympians,INO,Indianapolis,0,29,,,,,,17,23.0,0.738,,,,,,,,,75,
25000302,1610612755,Nationals,SYR,Syracuse,0,32,,,,,,34,42.0,0.81,,,,,,,,34.0,98,
25000302,1610612752,Knicks,NYK,New York,0,31,,,,,,31,42.0,0.737,,,,,,,,36.0,93,
25000308,1610612747,Lakers,MNL,Minneapolis,0,30,,,,,,23,36.0,0.639,,,,,,,,,83,
25000308,1610612737,Blackhawks,TCB,Tri-Cities,0,27,,,,,,23,26.0,0.885,,,,,,,,,77,
25000310,1610612744,Warriors,PHW,Philadelphia,0,29,,,,,,28,37.0,0.757,,,,,,,,,86,
25000310,1610612755,Nationals,SYR,Syracuse,0,21,,,,,,30,38.0,0.789,,,,,,,,,72,
25000309,1610610030,Olympians,INO,Indianapolis,0,40,23.0,1.739,,,,16,21.0,0.762,,,,,,,,,96,
25000309,1610610024,Bullets,BAL,Baltimore,0,28,,,,,,18,27.0,0.667,,,,,,,,,74,
25000307,1610612758,Royals,ROC,Rochester,0,33,,,,,,34,42.0,0.81,,,,,,,,27.0,100,
25000307,1610612752,Knicks,NYK,New York,0,35,,,,,,20,32.0,0.625,,,,,,,,32.0,90,
25000311,1610612737,Blackhawks,TCB,Tri-Cities,0,33,,,,,,34,46.0,0.738,,,,,,,,,100,
25000311,1610610024,Bullets,BAL,Baltimore,0,29,,,,,,27,31.0,0.87,,,,,,,,,85,
25000312,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,24,,,,,,29,38.0,0.763,,,,,,,,,77,
25000312,1610612747,Lakers,MNL,Minneapolis,0,28,,,,,,17,21.0,0.81,,,,,,,,,73,
25000314,1610612738,Celtics,BOS,Boston,0,27,,,,,,24,30.0,0.8,,,,,,,,15.0,78,
25000314,1610612752,Knicks,NYK,New York,0,35,,,,,,14,19.0,0.736,,,,,,,,25.0,84,
25000313,1610612755,Nationals,SYR,Syracuse,0,38,,,,,,32,39.0,0.82,,,,,,,,,108,
25000313,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,32,,,,,,22,26.0,0.845,,,,,,,,,86,
25000315,1610612744,Warriors,PHW,Philadelphia,0,38,,,,,,21,28.0,0.75,,,,,,,,,97,
25000315,1610612747,Lakers,MNL,Minneapolis,0,28,,,,,,21,29.0,0.723,,,,,,,,,77,
35000001,1610616833,East,EST,East NBA All Stars,-10,43,93.0,0.462,,,,25,31.0,0.806,,,,40.0,,,,26.0,111,
35000001,1610616834,West,WST,West NBA All Stars,-10,35,107.0,0.327,,,,24,33.0,0.726,,,,27.0,,,,25.0,94,
25000319,1610612752,Knicks,NYK,New York,0,32,73.0,0.438,,,,33,39.0,0.845,,,,26.0,,,,30.0,97,
25000319,1610612755,Nationals,SYR,Syracuse,0,25,98.0,0.255,,,,28,35.0,0.8,,,,19.0,,,,35.0,78,
25000317,1610610024,Bullets,BAL,Baltimore,0,31,,,,,,25,27.0,0.926,,,,,,,,,87,
25000317,1610612738,Celtics,BOS,Boston,0,31,,,,,,33,40.0,0.824,,,,,,,,,95,
25000318,1610612758,Royals,ROC,Rochester,0,29,,,,,,31,38.0,0.815,,,,,,,,,89,
25000318,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,30,,,,,,19,26.0,0.73,,,,,,,,,79,
25000316,1610612737,Blackhawks,TCB,Tri-Cities,0,30,,,,,,28,38.0,0.736,,,,,,,,,88,
25000316,1610612747,Lakers,MNL,Minneapolis,0,36,,,,,,27,40.0,0.675,,,,,,,,,99,
25000320,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,42,,,,,,21,33.0,0.636,,,,,,,,33.0,105,
25000320,1610612752,Knicks,NYK,New York,0,32,,,,,,30,39.0,0.769,,,,,,,,29.0,94,
25000321,1610612738,Celtics,BOS,Boston,0,30,,,,,,32,44.0,0.726,,,,,,,,,92,
25000321,1610612747,Lakers,MNL,Minneapolis,0,30,,,,,,26,30.0,0.866,,,,,,,,,86,
25000322,1610612755,Nationals,SYR,Syracuse,0,35,86.0,0.406,,,,15,27.0,0.556,,,,26.0,,,,24.0,85,
25000322,1610612744,Warriors,PHW,Philadelphia,0,29,83.0,0.348,,,,21,29.0,0.723,,,,26.0,,,,20.0,79,
25000323,1610612737,Blackhawks,TCB,Tri-Cities,0,35,,,,,,17,22.0,0.773,,,,,,,,,87,
25000323,1610610030,Olympians,INO,Indianapolis,0,28,,,,,,16,28.0,0.57,,,,,,,,,72,
25000325,1610612758,Royals,ROC,Rochester,0,32,,,,,,26,32.0,0.812,,,,,,,,,90,
25000325,1610612747,Lakers,MNL,Minneapolis,0,29,,,,,,21,27.0,0.778,,,,,,,,,79,
25000327,1610610030,Olympians,INO,Indianapolis,0,30,,,,,,15,27.0,0.556,,,,,,,,,75,
25000327,1610612738,Celtics,BOS,Boston,0,29,,,,,,15,22.0,0.682,,,,,,,,,73,
25000326,1610612744,Warriors,PHW,Philadelphia,0,35,,,,,,26,36.0,0.721,,,,,,,,19.0,96,
25000326,1610612752,Knicks,NYK,New York,0,30,,,,,,16,21.0,0.762,,,,,,,,29.0,76,
25000324,1610612737,Blackhawks,TCB,Tri-Cities,0,27,,,,,,34,48.0,0.707,,,,,,,,,88,
25000324,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,33,,,,,,20,35.0,0.57,,,,,,,,,86,
25000330,1610610024,Bullets,BAL,Baltimore,0,33,32.0,1.03,,,,18,26.0,0.691,,,,,,,,,84,
25000330,1610612744,Warriors,PHW,Philadelphia,0,39,39.0,1.0,,,,17,20.0,0.849,,,,,,,,,95,
25000328,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,32,,,,,,31,39.0,0.795,,,,,,,,,95,
25000328,1610612738,Celtics,BOS,Boston,0,39,,,,,,21,31.0,0.677,,,,,,,,,99,
25000329,1610612758,Royals,ROC,Rochester,0,35,11.0,3.181,,,,37,43.0,0.859,,,,,,,,,107,
25000329,1610612755,Nationals,SYR,Syracuse,0,30,,,,,,26,30.0,0.866,,,,,,,,,86,
25000333,1610612744,Warriors,PHW,Philadelphia,0,27,,,,,,40,47.0,0.85,,,,,,,,,94,
25000333,1610610024,Bullets,BAL,Baltimore,0,33,,,,,,24,34.0,0.705,,,,,,,,,90,
25000331,1610612755,Nationals,SYR,Syracuse,0,47,17.0,2.765,,,,27,35.0,0.771,,,,19.0,,,,,121,
25000331,1610610030,Olympians,INO,Indianapolis,0,38,18.0,2.111,,,,21,31.0,0.677,,,,,,,,,97,
25000332,1610612752,Knicks,NYK,New York,0,30,84.0,0.356,,,,37,48.0,0.771,,,,21.0,,,,24.0,97,
25000332,1610612747,Lakers,MNL,Minneapolis,0,34,84.0,0.405,,,,26,33.0,0.788,,,,30.0,,,,37.0,94,
25000334,1610610030,Olympians,INO,Indianapolis,0,30,,,,,,24,29.0,0.827,,,,,,,,,84,
25000334,1610612758,Royals,ROC,Rochester,0,36,,,,,,19,23.0,0.825,,,,,,,,,91,
25000339,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,34,,,,,,34,45.0,0.756,,,,,,,,,102,
25000339,1610612737,Blackhawks,TCB,Tri-Cities,0,28,,,,,,31,39.0,0.795,,,,,,,,,87,
25000338,1610612758,Royals,ROC,Rochester,0,30,,,,,,28,33.0,0.847,,,,,,,,,88,
25000338,1610610030,Olympians,INO,Indianapolis,0,37,25.0,1.479,,,,21,33.0,0.636,,,,,,,,,95,
25000335,1610612747,Lakers,MNL,Minneapolis,0,40,23.0,1.739,,,,18,30.0,0.599,,,,,,,,,98,
25000335,1610612738,Celtics,BOS,Boston,0,38,,,,,,20,28.0,0.713,,,,,,,,,96,
25000337,1610610024,Bullets,BAL,Baltimore,0,46,,,,,,20,25.0,0.8,,,,,,,,27.0,112,
25000337,1610612752,Knicks,NYK,New York,0,34,,,,,,21,31.0,0.677,,,,,,,,18.0,89,
25000336,1610612755,Nationals,SYR,Syracuse,0,30,,,,,,31,40.0,0.775,,,,,,,,,91,
25000336,1610612744,Warriors,PHW,Philadelphia,0,35,,,,,,25,30.0,0.832,,,,11.0,,,,,95,
25000340,1610612738,Celtics,BOS,Boston,0,41,,,,,,25,37.0,0.676,,,,,,,,,107,
25000340,1610612758,Royals,ROC,Rochester,0,39,,,,,,33,39.0,0.845,,,,,,,,,111,
25000341,1610610030,Olympians,INO,Indianapolis,0,37,,,,,,24,40.0,0.599,,,,,,,,,98,
25000341,1610612755,Nationals,SYR,Syracuse,0,38,,,,,,17,25.0,0.68,,,,,,,,,93,
25000342,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,43,,,,,,29,40.0,0.724,,,,,,,,,115,
25000342,1610610030,Olympians,INO,Indianapolis,0,40,,,,,,29,37.0,0.784,,,,,,,,,109,
25000344,1610612747,Lakers,MNL,Minneapolis,0,38,20.0,1.899,,,,24,27.0,0.889,,,,,,,,,100,
25000344,1610612755,Nationals,SYR,Syracuse,0,26,,,,,,24,38.0,0.632,,,,,,,,,76,
25000343,1610612737,Blackhawks,TCB,Tri-Cities,0,28,,,,,,35,45.0,0.778,,,,,,,,38.0,91,
25000343,1610612752,Knicks,NYK,New York,0,30,,,,,,32,42.0,0.762,,,,,,,,35.0,92,
25000346,1610612744,Warriors,PHW,Philadelphia,0,32,94.0,0.34,,,,24,32.0,0.75,,,,29.0,,,,21.0,88,
25000346,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,31,94.0,0.33,,,,16,25.0,0.64,,,,27.0,,,,29.0,78,
25000347,1610610030,Olympians,INO,Indianapolis,0,28,,,,,,18,27.0,0.667,,,,,,,,18.0,74,
25000347,1610612752,Knicks,NYK,New York,0,27,,,,,,16,22.0,0.726,,,,,,,,23.0,70,
25000345,1610610024,Bullets,BAL,Baltimore,0,35,,,,,,23,26.0,0.885,,,,,,,,,93,
25000345,1610612758,Royals,ROC,Rochester,0,33,,,,,,21,31.0,0.677,,,,,,,,,87,
25000348,1610612738,Celtics,BOS,Boston,0,31,25.0,1.239,,,,28,36.0,0.778,,,,,,,,,90,
25000348,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,31,,,,,,26,36.0,0.721,,,,,,,,,88,
25000350,1610610024,Bullets,BAL,Baltimore,0,38,,,,,,15,22.0,0.682,,,,,,,,,91,
25000350,1610610030,Olympians,INO,Indianapolis,0,38,24.0,1.582,,,,16,20.0,0.8,,,,,,,,,92,
25000351,1610612758,Royals,ROC,Rochester,0,47,,,,,,20,29.0,0.689,,,,,,,,,114,
25000351,1610612738,Celtics,BOS,Boston,0,38,,,,,,13,21.0,0.618,,,,,,,,,89,
25000349,1610612737,Blackhawks,TCB,Tri-Cities,0,30,,,,,,31,39.0,0.795,,,,,,,,,91,
25000349,1610612747,Lakers,MNL,Minneapolis,0,33,,,,,,26,34.0,0.765,,,,,,,,,92,
25000352,1610612744,Warriors,PHW,Philadelphia,0,37,,,,,,26,34.0,0.765,,,,15.0,,,,,100,
25000352,1610612755,Nationals,SYR,Syracuse,0,25,,,,,,36,48.0,0.75,,,,,,,,,86,
25000354,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,31,,,,,,33,42.0,0.786,,,,,,,,,95,
25000354,1610612737,Blackhawks,TCB,Tri-Cities,0,25,,,,,,32,45.0,0.71,,,,,,,,,82,
25000353,1610612755,Nationals,SYR,Syracuse,0,29,,,,,,39,47.0,0.829,,,,,,,,,97,
25000353,1610612738,Celtics,BOS,Boston,0,31,,,,,,27,39.0,0.691,,,,,,,,5.0,89,
25000356,1610612747,Lakers,MNL,Minneapolis,0,32,,,,,,22,30.0,0.732,,,,,,,,28.0,86,
25000356,1610612752,Knicks,NYK,New York,0,24,,,,,,20,33.0,0.605,,,,,,,,22.0,68,
25000355,1610612758,Royals,ROC,Rochester,0,36,,,,,,19,29.0,0.655,,,,,,,,,91,
25000355,1610610030,Olympians,INO,Indianapolis,0,31,,,,,,17,21.0,0.81,,,,,,,,,79,
45000231,1610612758,Royals,ROC,Rochester,0,43,62.0,0.693,,,,24,30.0,0.8,,,,7.0,,,,16.0,110,
45000231,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,34,,,,,,13,22.0,0.59,,,,,,,,28.0,81,
45000221,1610612744,Warriors,PHW,Philadelphia,0,28,84.0,0.333,,,,33,45.0,0.732,,,,23.0,,,,24.0,89,
45000221,1610612755,Nationals,SYR,Syracuse,0,32,88.0,0.363,,,,27,32.0,0.843,,,,30.0,,,,38.0,91,
45000241,1610612738,Celtics,BOS,Boston,0,24,22.0,1.09,,,,21,31.0,0.677,,,,6.0,,,,25.0,69,
45000241,1610612752,Knicks,NYK,New York,0,31,,,,,,21,28.0,0.75,,,,0.0,,,,26.0,83,
45000211,1610612747,Lakers,MNL,Minneapolis,0,36,82.0,0.439,,,,23,31.0,0.741,,,,0.0,,,,0.0,95,
45000211,1610610030,Olympians,INO,Indianapolis,0,31,84.0,0.368,,,,19,25.0,0.76,,,,,,,,0.0,81,
45000242,1610612752,Knicks,NYK,New York,0,29,60.0,0.482,,,,34,45.0,0.756,,,,23.0,,,,30.0,92,
45000242,1610612738,Celtics,BOS,Boston,0,29,83.0,0.348,,,,20,35.0,0.57,,,,20.0,,,,38.0,78,
45000222,1610612755,Nationals,SYR,Syracuse,0,31,72.0,0.43,,,,28,37.0,0.757,,,,23.0,,,,27.0,90,
45000222,1610612744,Warriors,PHW,Philadelphia,0,26,74.0,0.35,,,,26,33.0,0.788,,,,20.0,,,,34.0,78,
45000232,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,30,,,,,,23,28.0,0.82,,,,,,,,32.0,83,
45000232,1610612758,Royals,ROC,Rochester,0,25,80.0,0.313,,,,28,39.0,0.717,,,,,,,,25.0,78,
45000212,1610610030,Olympians,INO,Indianapolis,0,42,54.0,0.778,,,,24,36.0,0.667,,,,0.0,,,,24.0,108,
45000212,1610612747,Lakers,MNL,Minneapolis,15,33,18.0,1.832,,,,22,34.0,0.647,,,,0.0,,,,30.0,88,
45000233,1610612758,Royals,ROC,Rochester,0,29,54.0,0.537,,,,39,48.0,0.812,,,,8.0,,,,17.0,97,
45000233,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,33,18.0,1.832,,,,12,15.0,0.8,,,,,,,,41.0,78,
45000213,1610612747,Lakers,MNL,Minneapolis,0,31,84.0,0.368,,,,23,32.0,0.718,,,,,,,,0.0,85,
45000213,1610610030,Olympians,INO,Indianapolis,0,31,83.0,0.372,,,,18,26.0,0.691,,,,,,,,0.0,80,
45000321,1610612752,Knicks,NYK,New York,0,37,80.0,0.463,,,,29,36.0,0.806,,,,30.0,,,,32.0,103,
45000321,1610612755,Nationals,SYR,Syracuse,0,32,81.0,0.395,,,,28,37.0,0.757,,,,24.0,,,,32.0,92,
45000322,1610612755,Nationals,SYR,Syracuse,0,36,79.0,0.456,,,,30,44.0,0.682,,,,30.0,,,,27.0,102,
45000322,1610612752,Knicks,NYK,New York,0,31,81.0,0.383,,,,18,29.0,0.62,,,,24.0,,,,33.0,80,
45000311,1610612747,Lakers,MNL,Minneapolis,0,28,80.0,0.349,,,,20,32.0,0.625,,,,5.0,,,,24.0,76,
45000311,1610612758,Royals,ROC,Rochester,0,26,72.0,0.36,,,,21,27.0,0.778,,,,,,,,27.0,73,
45000312,1610612747,Lakers,MNL,Minneapolis,0,25,92.0,0.272,,,,16,19.0,0.841,,,,0.0,,,,27.0,66,
45000312,1610612758,Royals,ROC,Rochester,0,25,68.0,0.367,,,,20,29.0,0.689,,,,,,,,17.0,70,
45000323,1610612752,Knicks,NYK,New York,0,26,81.0,0.321,,,,25,46.0,0.543,,,,17.0,,,,35.0,77,
45000323,1610612755,Nationals,SYR,Syracuse,0,23,81.0,0.283,,,,29,40.0,0.724,,,,18.0,,,,38.0,75,
45000324,1610612755,Nationals,SYR,Syracuse,0,24,68.0,0.352,,,,42,49.0,0.856,,,,22.0,,,,35.0,90,
45000324,1610612752,Knicks,NYK,New York,0,28,85.0,0.329,,,,27,39.0,0.691,,,,21.0,,,,42.0,83,
45000313,1610612758,Royals,ROC,Rochester,0,29,51.0,0.568,,,,25,36.0,0.693,,,,13.0,,,,26.0,83,
45000313,1610612747,Lakers,MNL,Minneapolis,0,24,54.0,0.444,,,,22,31.0,0.709,,,,0.0,,,,30.0,70,
45000314,1610612758,Royals,ROC,Rochester,0,23,58.0,0.397,,,,34,45.0,0.756,,,,9.0,,,,26.0,80,
45000314,1610612747,Lakers,MNL,Minneapolis,0,24,51.0,0.47,,,,27,33.0,0.817,,,,0.0,,,,41.0,75,
45000325,1610612752,Knicks,NYK,New York,0,26,69.0,0.377,,,,31,43.0,0.72,,,,19.0,,,,27.0,83,
45000325,1610612755,Nationals,SYR,Syracuse,0,29,82.0,0.353,,,,23,34.0,0.676,,,,21.0,,,,38.0,81,
45000301,1610612758,Royals,ROC,Rochester,0,36,81.0,0.444,,,,20,30.0,0.667,,,,31.0,,,,22.0,92,
45000301,1610612752,Knicks,NYK,New York,0,23,85.0,0.271,,,,19,24.0,0.792,,,,18.0,,,,24.0,65,
45000412,1610612758,Royals,ROC,Rochester,0,36,81.0,0.444,,,,27,36.0,0.75,,,,27.0,,,,22.0,99,
45000412,1610612752,Knicks,NYK,New York,0,32,84.0,0.381,,,,20,27.0,0.74,,,,25.0,,,,32.0,84,
45000413,1610612752,Knicks,NYK,New York,0,28,98.0,0.285,,,,15,25.0,0.599,,,,22.0,,,,34.0,71,
45000413,1610612758,Royals,ROC,Rochester,0,23,60.0,0.383,,,,32,38.0,0.841,,,,18.0,,,,22.0,78,
45000414,1610612752,Knicks,NYK,New York,0,29,75.0,0.387,,,,21,39.0,0.538,,,,20.0,,,,24.0,79,
45000414,1610612758,Royals,ROC,Rochester,0,26,78.0,0.333,,,,21,28.0,0.75,,,,22.0,,,,32.0,73,
45000415,1610612758,Royals,ROC,Rochester,0,35,77.0,0.455,,,,19,26.0,0.73,,,,30.0,,,,28.0,89,
45000415,1610612752,Knicks,NYK,New York,0,34,75.0,0.453,,,,24,33.0,0.726,,,,23.0,,,,22.0,92,
45000416,1610612752,Knicks,NYK,New York,0,27,67.0,0.403,,,,26,39.0,0.667,,,,21.0,,,,30.0,80,
